;caption;rating;timestamp
239;Nachdem ich gesehen habe, wie der Dönermann das Fleisch roh vom Spieß schnitt, verging mir schon der Appetit. Dann habe ich gesehen, wie ein anderer die Zutaten in das Brot lieblos klatschte, die Hälfte ging daneben auf die Theke. Der Salat …;1.0;2022-09-30 20:00:52.800727
240;War super  (Translated by Google) Was great;5.0;2022-08-31 20:00:59.626237
241;;4.0;2022-08-31 20:00:59.626309
242;Always take friends & family here for a cheap and delicious Döner that always hits the spot.;5.0;2022-08-31 20:00:59.626326
243;(Translated by Google) Chicken doner was delicious and very filling. Current price is 6 euro 👍 …;5.0;2022-08-31 20:00:59.626342
244;Super;5.0;2022-08-31 20:00:59.626357
245;Bester Döner in town. Mittlerweile auch vegane Döner im Angebot :)  (Translated by Google) …;5.0;2022-08-31 20:00:59.626373
246;;5.0;2022-08-31 20:00:59.626389
247;(Translated by Google) standing queue  (Original) Постоянная очередь;4.0;2022-08-31 20:00:59.626405
248;;5.0;2022-08-31 20:00:59.626421
249;(Translated by Google) What a good and picturesque place, today the attention was great and you can see that the guys have a lot of energy and love to make jokes with people, the food is incredible, they keep everything very clean and for …;5.0;2022-08-31 20:00:59.626437
250;Absoluter Lieblingsdöner... Immer herzliches lustiges Personal und Sosse spitze 😂 …;5.0;2022-08-31 20:01:05.973932
251;Bester Döner der Stadt!  (Translated by Google) Best kebab in town!;5.0;2022-08-31 20:01:05.974010
252;not bad;4.0;2022-08-31 20:01:05.974027
253;Open till 3 AM on a Sunday in the dead Düsseldorf at this time. Very friendly people working there and very helpfull!;5.0;2022-08-31 20:01:05.974043
254;Preise zügig von 4€ bis jetzt 6€ pro Döner gestiegen. 50%！ Dafür kann man woanders auch gutes Essen bekommen. …;4.0;2022-08-31 20:01:05.974059
255;Die Preisen gehen leider durch die Decke und gleichzeitig werden die Portionsgrößen immer kleiner. Man wird kaum noch satt :( …;1.0;2022-08-31 20:01:05.974076
256;Leider hat sich die Qualität verschlechtert die rote Soße hat kaum noch Geschmack und ist Fade. …;3.0;2022-08-31 20:01:05.974092
257;A bit disappointing. Found 2 strands of hair in my food. 1st on the meat and then between the fries. …;2.0;2022-08-31 20:01:05.974108
258;1 Stern abzug wegen dem Preis ansonsten bester Dönerladen.  (Translated by Google) …;4.0;2022-08-31 20:01:05.974125
259;Bester Döner! 100% Geschmack - kein überflüssiger Krimskrams! Gute Atmosphäre - nette Leute. …;5.0;2022-08-31 20:01:05.974142
260;👍 …;5.0;2022-08-31 20:01:12.955153
261;;5.0;2022-08-31 20:01:12.955229
262;Beste Döner  für einen korrekten Preis  (Translated by Google) Best doner kebab for a correct price;5.0;2022-08-31 20:01:12.955247
263;Sehr guter Döner!  (Translated by Google) Very good doner!;5.0;2022-08-31 20:01:12.955264
264;Echt guter Döner, richtig lecker!  (Translated by Google) Really good doner kebab, really tasty!;5.0;2022-08-31 20:01:12.955281
265;Immer wieder genial, ein Muss wenn man in Düsseldorf ist.  (Translated by Google) …;5.0;2022-08-31 20:01:12.955298
266;PomDöner ungenießbar.. Alles vermatscht in der Box, so bisher noch nirgendwo gehabt. Außerdem beim Bestellen Maus/Ratte ins Restaurant gerannt.. Erstes und letztes Mal hier gewesen. …;1.0;2022-08-31 20:01:12.955315
267;Leute,ich verstehe dass Ihr die Preise erhöhen müsst!Aber warum ist die Qualität jetzt schlechter?Von allem weniger und das Hänchenfleisch so zäh dass es gar nicht zu erkennen ist. Mein letztes Döner bei euch!Schade, Stammkundin seit fast …;2.0;2022-08-31 20:01:12.955332
268;Weiß garnicht wo ich anfangen soll , im Negativen Sinne ! Unfreundliche Bedienung , es wirkte so als würden sie mich förmlich anschreien . …;1.0;2022-08-31 20:01:12.955349
269;;5.0;2022-08-31 20:01:12.955367
270;"Der Döner war in Soße ertränkt, damit man das ""Hackfleisch"" nicht schmeckt. Ansonsten hat man es in nahezu monatlichen Preiserhöhungen geschafft, dass der Döner jetzt das doppelte kostet. Muss immer lachen, wenn ich dran vorbeigehe und den …";1.0;2022-08-31 20:01:19.754145
271;Einfach nur lecker  (Translated by Google) Just delicious;5.0;2022-08-31 20:01:19.754225
272;Mit Cheese bester Döner laden  (Translated by Google) Load the best doner kebab with cheese;5.0;2022-08-31 20:01:19.754243
273;falafel tasche is awesome👍  (Translated by Google) falafel bag is awesome👍 …;4.0;2022-08-31 20:01:19.754261
274;Einer der besten Döner, wenn nicht der beste Döner in der Stadt. Hat so ziemlich dauerhaft geöffnet und schmeckt fantastisch. Bin regelmäßig dort (: …;5.0;2022-08-31 20:01:19.754279
275;;4.0;2022-08-31 20:01:19.754296
276;Ich habe in meinem ganzen Leben noch nie einen so lecker em saftigen und einfach perfekten Döner bekommen. Ich komme nur wegen diesen Döner noch mal nach Düsseldorf! …;5.0;2022-08-31 20:01:19.754314
277;To be fair I ate a Doner here which was fulled with meat and salad and I was extremely hungry, However it didnt taste like its look it was kind of poor but sufficient and better than many other restaurants in Germany;3.0;2022-08-31 20:01:19.754331
278;War am einem Tag da wo viel los war aufgrund der Kirmes aber was mich erwartete war ein Döner der erstens ein viel zu teurer preis für drehspiess. Fleisch und ungelogen in meinem …;1.0;2022-08-31 20:01:19.754349
279;the worst kebab ever. Dont recommend anyone;1.0;2022-08-31 20:01:19.754367
280;(Translated by Google) This restaurant is located 10 minutes walk from the train station, we went there following the reviews posted here and overall the experience was good but we have already eaten better kebabs elsewhere and the fries …;3.0;2022-08-01 20:01:26.245271
281;Sehr lecker, toller Service, alles frisch  (Translated by Google) …;5.0;2022-08-01 20:01:26.245352
282;(Translated by Google) Friendly staff, very busy good food and tasty too!! thank you …;4.0;2022-08-01 20:01:26.245371
283;;5.0;2022-08-01 20:01:26.245389
284;"aktualisiert Stand Juni 2022: ""Aktionspreis 6,00€"" und nochmal erhöht. Von 3,90€ auf 4,20 und jetzt 6,00€!!! Diesmal bin ich nur daran vorbei gelaufen. Für den Preis erwarte ich ein Döner …";1.0;2022-08-01 20:01:26.245407
285;Aufgrund der langen Warteschlange drauf aufmerksam geworden - perfekte Entscheidung. Sehr leckerer Döner mit richtig guten Soßen.  👏🏻 …;5.0;2022-08-01 20:01:26.245425
286;;4.0;2022-08-01 20:01:26.245443
287;Ein besseren Döner habe ich nicht gegessen, aber essen tue ich nicht mehr dort. Finde es sehr unhygienisch und haben dort ne Maus rumlaufen sehen. Ekel mich nur noch..... …;1.0;2022-08-01 20:01:26.245461
288;Sehr netter und köstlicher Ort fürs Döner essen u.w. Die Preise sind akzektabel.. Und freundliche Mitarbeiter, auch der Besitzer sehr freundlich.. …;5.0;2022-08-01 20:01:26.245480
289;;4.0;2022-08-01 20:01:26.245498
290;;5.0;2022-08-01 20:01:33.146791
291;Bester Döner  (Translated by Google) Best Doner;5.0;2022-08-01 20:01:33.146874
292;Hatte Dönerteller mit Pommes nicht scharf bestellt.  Was ich bekam war Dönerteller mit Pommes aber derart scharf dass ich über die Hälfte nicht essen konnte und wegschmeißen musste.  Mein Sohn der bestellt hatte hatte extra hingewiesen …;1.0;2022-08-01 20:01:33.146894
293;;4.0;2022-08-01 20:01:33.146913
294;Unverhältnismäßiger Preisanstieg. 6 € / 6,50 € für einen Döner  (Translated by Google) …;1.0;2022-08-01 20:01:33.146932
295;Bester Döner den ich kenne , super schnell zubereitet fast rund um die Uhr geöffnet das ganze Jahr 👌 …;5.0;2022-08-01 20:01:33.146951
296;Schmeckt nicht vie vorher und mit preis 6,50 euro eine döner übertrieben und letztmals …;1.0;2022-08-01 20:01:33.146970
297;(Translated by Google) Perfect  (Original) Perfekt;4.0;2022-08-01 20:01:33.146990
298;Sehr trocken! Geschmacklich wie pappe.  (Translated by Google) Very dry! Tastes like cardboard.;1.0;2022-08-01 20:01:33.147009
299;Hier war der doenerteller lecker, das Kalb nicht trocken, und ja ja....9,50 euro, geht noch. …;4.0;2022-08-01 20:01:33.147028
300;;5.0;2022-08-01 20:01:39.978698
301;Der Laden ist super.  Nur etwas klein wenn es richtig voll wird. Sonst Top!!! …;4.0;2022-08-01 20:01:39.978783
302;Sehr guter Döner  (Translated by Google) Very good doner;5.0;2022-08-01 20:01:39.978804
303;;5.0;2022-08-01 20:01:39.978823
304;Best Kebab in Whole Düsseldorf;5.0;2022-08-01 20:01:39.978843
305;Es war sehr lecker.Wiwdergokunfafaktor 100 %  (Translated by Google) …;5.0;2022-08-01 20:01:39.978862
306;Schrecklich  (Translated by Google) Terrible;1.0;2022-08-01 20:01:39.978882
307;;5.0;2022-08-01 20:01:39.978901
308;;5.0;2022-08-01 20:01:39.978921
309;;4.0;2022-08-01 20:01:39.978942
310;;5.0;2022-08-01 20:01:46.710677
311;;5.0;2022-08-01 20:01:46.710765
312;The doner here is dry and the sauce is very confusing. The worst doner I've had in Germany;1.0;2022-08-01 20:01:46.710785
313;Schlechtester Döner Ever, Soßen gehen, Fleisch war bei mir roh und die Krönung war das bei mir im Döner Plastik Zeile drin waren. Nicht gut …;1.0;2022-08-01 20:01:46.710806
314;;1.0;2022-08-01 20:01:46.710826
315;(Translated by Google) The red star is on. 🙃🙂 The tortilla was very tasty. The vegetables are fresh. The service is ridiculously nice. Absolutely positive in every way. …;5.0;2022-08-01 20:01:46.710846
316;;5.0;2022-07-02 20:01:46.710866
317;;5.0;2022-07-02 20:01:46.710886
318;Fantastic kebab. Hit the spot. Open late and good value;5.0;2022-07-02 20:01:46.710906
319;Really tasty Döner Kebab in the city ... loved it... The only think which missinh here is the outside sitting place because it would be great to have some reasonably good place infront of the shop;4.0;2022-07-02 20:01:46.710926
320;;5.0;2022-07-02 20:01:53.125146
321;Best doner in my entire life!;5.0;2022-07-02 20:01:53.125234
322;;5.0;2022-07-02 20:01:53.125257
323;Meiner Meinung nach ein absolut durchschnittlicher Standard Döner, nichts was ihn besonders macht. …;2.0;2022-07-02 20:01:53.125279
324;Also wenn ihr eine Ehrlich meinung lesen möchtet Das Kalbfleisch ist das günstigste was man im Preis sekment geliefert bekommen kann. …;1.0;2022-07-02 20:01:53.125301
325;(Translated by Google) The perfect doner kebab  (Original) Mükemmel döner ayran;5.0;2022-07-02 20:01:53.125327
326;;5.0;2022-07-02 20:01:53.125349
327;;4.0;2022-07-02 20:01:53.125370
328;Lange nicht mehr so einen leckeren Döner gegessen! Unfassbar! Kleiner unscheinbarer Laden. Geschmacklich super! …;5.0;2022-07-02 20:01:53.125392
329;einfach hammer geil lecker  (Translated by Google) simply awesome delicious;5.0;2022-07-02 20:01:53.125414
330;(Translated by Google) For good food  (Original) Για καλό φαγητό;5.0;2022-07-02 20:02:00.243397
331;Komme regelmäßig hierher um den besten Döner der Stadt zu essen. Super knuspriges Brot, gemischtes Fleisch ist die beste Wahl, tolle Soßen und Vorallem frischer Salat. Was will man mehr? Dazu kommen die guten Öffnungszeiten bis 3 Uhr …;5.0;2022-07-02 20:02:00.243487
332;;4.0;2022-07-02 20:02:00.243509
333;;1.0;2022-07-02 20:02:00.243530
334;;5.0;2022-07-02 20:02:00.243551
335;(Translated by Google) I tried the minced meat doner, it was very good German style …;4.0;2022-07-02 20:02:00.243572
336;;5.0;2022-07-02 20:02:00.243593
337;(Translated by Google) EXCELLENT..... 100%%  (Original) EXCELENTE..... 100%%;5.0;2022-07-02 20:02:00.243614
338;The Doners  were very delicious and the staff were very friendly.;5.0;2022-07-02 20:02:00.243636
339;;5.0;2022-07-02 20:02:00.243657
340;Super fast, good portion size, and delicious grill. There's always a line and be prepared to eat standing up or taking it away;5.0;2022-07-02 20:02:06.944879
341;;4.0;2022-07-02 20:02:06.944973
342;Bester Döner in DE !  (Translated by Google) Best doner kebab in Germany!;5.0;2022-07-02 20:02:06.944997
343;;1.0;2022-07-02 20:02:06.945020
344;Edible :);4.0;2022-07-02 20:02:06.945043
345;Eines der besten Restaurants die ich bisher kennenlernen durfte. Die Gerichte waren alle sehr lecker, immer gut warm und nicht überteuert. Das Personal ist freundlich und auch Sonderwünsche werden beachtet. Gerne esse ich hier wieder. Klare …;5.0;2022-07-02 20:02:06.945065
346;Sehr sehr leckerer Döner  (Translated by Google) Very very tasty doner kebab;5.0;2022-07-02 20:02:06.945088
347;;5.0;2022-07-02 20:02:06.945111
348;Guter Döner, für D'dorfer Verhältnisse günstig.  (Translated by Google) …;4.0;2022-07-02 20:02:06.945134
349;Immer wieder super nettes Personal! Toller Döner mit Soße Spitze, gerne mit einer Käsescheibe (+0,50€). Schnelle Zubereitung und auch super lecker. Der beste Döner in Düsseldorf - meiner Meinung nach :) …;5.0;2022-07-02 20:02:06.945157
350;(Translated by Google) Delicious food, very fast service 👍  (Original) …;5.0;2022-07-02 20:02:13.965646
351;Nice little place good food good sauces and good service very quick and also very kind;5.0;2022-07-02 20:02:13.965742
352;Not bad for the German/Turkish doner kebab. Price are reasonable. Work till late at the evening, that’s positive! Recommend for the fast byte.;4.0;2022-07-02 20:02:13.965765
353;Also ich gehe öfters da Döner essen ich finde das Problem ist bei denen immer diese schwenkungen manchmal gibt's mehr manchmal weniger und kommt immer oft Lust und Liebe an man sollte das wirklich mit krampfzahl machen das Fleisch dass die …;4.0;2022-07-02 20:02:13.965788
354;Wow schon sehr lange nicht mehr so guten Döner gegessen. Zum Testen habe ich Hähnchen-, Kalb- und Seitandöner bestellt und bin einfach begeistert. Uneingeschränkt empfehlenswert, wir kommen wieder 🙏🏼 …;5.0;2022-07-02 20:02:13.965811
355;Nix besonderes. Und sehr fett  (Translated by Google) Nothing special. And very fat;2.0;2022-07-02 20:02:13.965833
356;;5.0;2022-07-02 20:02:13.965856
357;;5.0;2022-07-02 20:02:13.965878
358;Einer der besten Döner in Düsseldorf  (Translated by Google) …;5.0;2022-06-02 20:02:13.965900
359;Bester Döner in Düsseldorf  (Translated by Google) Best kebab in Dusseldorf;5.0;2022-06-02 20:02:13.965923
360;Sehr nette Mitarbeiter. Man bekommt das Gefühl das sie das gerne machen  (Translated by Google) …;5.0;2022-06-02 20:02:21.004670
361;;5.0;2022-06-02 20:02:21.004772
362;Salih bester Mitarbeiter, bester Döner  (Translated by Google) Salih best employee, best doner kebab;5.0;2022-06-02 20:02:21.004796
363;Ein wirklich sehr guter Döner.  (Translated by Google) A really good doner kebab.;5.0;2022-06-02 20:02:21.004819
364;Der beste döner den ich je gegessen hab. Hab mal direkt in der Nähe gewohnt und war öfter da gewesen. Jetzt bei jedem Besuch in Düsseldorf ein Besuch bei dene und gör unverzichtbar …;5.0;2022-06-02 20:02:21.004842
365;(Translated by Google) Excellent kebab!!!  (Original) Excellent kebap!!!;5.0;2022-06-02 20:02:21.004865
366;;5.0;2022-06-02 20:02:21.004888
367;;5.0;2022-06-02 20:02:21.004911
368;;5.0;2022-06-02 20:02:21.004934
369;;4.0;2022-06-02 20:02:21.004958
370;Bester veganer Döner in Düsseldorf (Seitan).  (Translated by Google) …;5.0;2022-06-02 20:02:34.740249
371;;5.0;2022-06-02 20:02:34.740347
372;;5.0;2022-06-02 20:02:34.740374
373;;5.0;2022-06-02 20:02:34.740397
374;Arguably the best kebab I’ve had so far! Teeming with flavour, they provide plenty of sauce so it isn’t too dry. The meat is excellently prepared almost melts in your mouth, all wrapped in a delicious homemade pitta bun;5.0;2022-06-02 20:02:34.740421
375;(Translated by Google) Ha ha, good place for doner in Germany too. Thanks to the hospitable owners. The hot and white sauces are tasty enough for periods. …;5.0;2022-06-02 20:02:34.740444
376;Richtig guter Döner! Allerdings 0,50€ beim Döner drauf für Kartenzahlung  (Translated by Google) …;4.0;2022-06-02 20:02:34.740468
377;;5.0;2022-06-02 20:02:34.740491
378;Think the Germans call this place Fortuna? Hands down the best Döner I've had.. don't think I'll be able to eat döner in Norway ever again because of this experience! Definitely want to go again and the taste was just great!;5.0;2022-06-02 20:02:34.740514
379;;5.0;2022-06-02 20:02:34.740538
380;Lecker aber viel zu teuer.  (Translated by Google) Tasty but way too expensive.;3.0;2022-06-02 20:02:42.096119
381;"Wirklich guter Döner! Besonders die Käsescheibe (+0.50€) ist eine gute Ergänzung.  Aber der beste Döner der Stadt???  Dafür fehlt einfach das Alleinstellungsmerkmal (zusätzlicher Käse reicht nicht aus). Einen solchen Döner findet man in vielen Stellen in Düsseldorf und ganz Deutschland. Das Fleisch ist gut, aber standardmäßig. Der Salat ist frisch, aber nichts Besonderes… man könnte z.B. Petersilie dazugeben.  Beim „besten Döner der Stadt“ erwarte kein frittiertes Gemüse, oder sonstigstes in meinem Döner… aber ich persönlich erwarte ein würziges und knuspriges Fleisch, welches Struktur erkennen lässt. Ich erwarte außerdem etwas, womit der Döner sich von anderen abhebt.  (Translated by Google) Really good doner! Especially the cheese slice (+0.50€) is a good addition.  But the best doner kebab in town???  The unique selling point is simply missing (additional cheese is not enough). Such a doner kebab can be found in many places in Düsseldorf and throughout Germany. The meat is good but standard. The salad is fresh, but nothing special...you could add parsley, for example.  When it comes to the ""best doner kebab in town"", don't expect fried vegetables or anything else in my doner kebab... but I personally expect a spicy and crispy meat that shows structure. I also expect something that will make the kebab stand out from the rest.";4.0;2022-06-02 20:02:42.096211
382;Leckere türkische Pizza. Manchmal wird aber zu wenig Soße und Fleisch drauf getan und wenn es zu voll ist dann wird alles zu schnell, hektisch und ohne Liebe gemacht..  Döner kostet schon 5€ und türkische Pizza mit allem 6,50€  (Translated by Google) Tasty Turkish pizza. But sometimes too little sauce and meat is put on it and if it is too full then everything is done too quickly, hectic and without love..  Döner already costs 5€ and Turkish pizza with everything 6.50€;4.0;2022-06-02 20:02:42.096236
383;Ich als leidenschaftlicher Essenkritiker finde persönlich, dass das Fleisch ziemlich trocken und ölig im Döner war. Totzdessen was das Gemüse frisch, die Soße gut und das Brot schön kross. Ich gebe dem Ganzen eine 6 /10.  (Translated by Google) As a passionate food critic, I personally find that the meat in the kebab was quite dry and oily. Despite this, the vegetables were fresh, the sauce was good and the bread was crispy. I give the whole thing a 6/10.;3.0;2022-06-02 20:02:42.096261
384;;5.0;2022-06-02 20:02:42.096285
385;;5.0;2022-05-03 20:02:42.096309
386;Best Döner I found so far in Düsseldorf. Just wished they had toilets and nicer seating at the restaurant.;5.0;2022-05-03 20:02:42.096333
387;;5.0;2022-05-03 20:02:42.096357
388;Meiner Meinung nach ist das kein döner kein richtiges Fleisch. Massenanfertigung sehr sehr schlechte Qualität. Und ich bin extra aus eine andere stad gekommen. Nie mehr sehr schlecht.  (Translated by Google) In my opinion, this is not a doner kebab, not real meat. Mass production very very poor quality. And I came specially from another city. Not very bad anymore.;1.0;2022-05-03 20:02:42.096381
389;Mit Abstand der beste Dönerladen in Düsseldorf!  (Translated by Google) By far the best kebab shop in Düsseldorf!;5.0;2022-05-03 20:02:42.096406
390;The best!!!⭐️⭐️⭐️⭐️⭐️;5.0;2022-05-03 20:02:42.096430
391;(Translated by Google) useful quick good  (Original) Útil. Ràpid. Bo.;5.0;2022-05-03 20:02:42.096454
392;;5.0;2022-05-03 20:02:42.096479
393;Immer schnell, immer freundlich, immer gut…  (Translated by Google) …;5.0;2022-05-03 20:02:42.096503
394;Geistesgekrankter Döner! Bester döner!  (Translated by Google) Insane doner kebab! Best doner!;5.0;2022-05-03 20:02:42.096527
395;One of the best falafel dürum I had in Düsseldorf. Place is open till mid night. Staff are friendly and your order will be served within no time. Must try Döner or Dürum here.;5.0;2022-05-03 20:02:42.096552
396;;3.0;2022-05-03 20:02:42.096576
397;"Der Begriff Fastfood stimmt in dem Laden. Hauptsache Schnell schnell......naja fühlt sich wie eine Abfertigung an. Nicht jedermann Sache. Der Döner an sich war eigentlich lecker und groß. Die Soßen waren etwas ""lasch"". …";3.0;2022-05-03 20:02:42.096601
398;Definitiv nicht der beste döner der stadt. Er schmeckt ok aber was mich besonders stört ist die Soße. Die Soße schmeckt irgendwie nach curry oder ähnlichem 2 sterne für die mühe und netten Mitarbeiter, aber hole mir meinen döner nächstes …;2.0;2022-05-03 20:02:42.096626
399;;5.0;2022-05-03 20:02:42.096650
400;;2.0;2022-05-03 20:02:49.103122
401;(Translated by Google) They understand how it works  (Original) Zij snappen hoe het werkt;5.0;2022-05-03 20:02:49.103229
402;;5.0;2022-05-03 20:02:49.103255
403;Bin durch Youtube Videos auf diesen Laden gekommen. Leicht überbewertet. Positiv zu erwähnen ist die Größe und Menge an Fleisch. Das Brot ist auch OK. Leider ist es Drehspieß, sprich Hackfleisch und das merkt man leider. Ein guter Standard …;4.0;2022-05-03 20:02:49.103281
404;(Translated by Google) It was cheap, had a lot of volume, and had a lot of vegetables, so it was very easy to eat. I would like to eat again when I go to Düsseldorf. …;5.0;2022-05-03 20:02:49.103306
405;Perfekt, korrekt und preiswert  (Translated by Google) Perfect, correct and inexpensive;5.0;2022-05-03 20:02:49.103331
406;Super lecker  (Translated by Google) delicious;5.0;2022-05-03 20:02:49.103356
407;;5.0;2022-05-03 20:02:49.103381
408;(Translated by Google) The best döner in Düsseldorf (at least from what I have tried), and in general, probably the best one I have ever tried, even at home. The bun is fresh, the meat is not raw (in other places it was also raw) and well …;5.0;2022-05-03 20:02:49.103407
409;;5.0;2022-05-03 20:02:49.103432
410;Freundlichkeit.  (Translated by Google) Friendliness.;5.0;2022-05-03 20:02:56.612591
411;Gar nicht mal so geil  (Translated by Google) Not that cool;2.0;2022-05-03 20:02:56.612696
412;(Translated by Google) Best doner tasty sauces  (Original) Beste doner lekkere sauzen;5.0;2022-04-03 20:02:56.612723
413;;5.0;2022-04-03 20:02:56.612749
414;(Translated by Google) Good  (Original) Buono;5.0;2022-04-03 20:02:56.612774
415;Mit Abstand der leckerste Döner 😋  (Translated by Google) By far the most delicious doner kebab 😋 …;5.0;2022-04-03 20:02:56.612800
416;Super leckere das Döner. Top Service.  (Translated by Google) …;4.0;2022-04-03 20:02:56.612826
417;Leckerer Döner  (Translated by Google) Delicious kebab;5.0;2022-04-03 20:02:56.612851
418;Ich hatte mächtig Hunger, aber diese Portion war nicht zu schaffen. Fleisch super, Pommes knusprig. Besser geht nicht. Vielen Dank. …;5.0;2022-04-03 20:02:56.612877
419;Amazing restaurant, friendly staff and very delicious authentic Turkish doner ! Highly recommend;5.0;2022-04-03 20:02:56.612900
420;;4.0;2022-04-03 20:03:03.884429
421;In letzter Zeit habe ich oft das Gefühl, dass man sich nicht so viel Mühe gibt. Die Menge an Fleisch variiert, mal gibt es zwei Chilis, dann einen. Mal wird die Bestellung sofort bearbeitet, dann wieder werden andere Leute vorgelassen, weil …;2.0;2022-04-03 20:03:03.884539
422;;1.0;2022-04-03 20:03:03.884566
423;Freundliche Bedienung, Gutes Essen 👍 …;5.0;2022-04-03 20:03:03.884592
424;;5.0;2022-04-03 20:03:03.884619
425;;4.0;2022-04-03 20:03:03.884645
426;Der macht den besten Döner in Düsseldorf.  (Translated by Google) …;5.0;2022-04-03 20:03:03.884671
427;;5.0;2022-04-03 20:03:03.884697
428;;3.0;2022-04-03 20:03:03.884724
429;;5.0;2022-04-03 20:03:03.884750
430;Nicht besser als der ,von dem sie einst lernten am worringerplatz..Preis vor allem beim big Döner ,was am worringerplatz der normale beeinhaltet an Menge. …;3.0;2022-04-03 20:03:11.340155
431;;5.0;2022-04-03 20:03:11.340270
432;Gerade das erste mal dort gewesen, Laden selber sehr klein und übersichtlich, Auswahl auch sehr gut , Personal alle sehr freundlich , ich persönlich finde es ist etwas Chaotisch und sehr laut …;5.0;2022-04-03 20:03:11.340297
433;;1.0;2022-04-03 20:03:11.340324
434;Einer der besten Döner, immer freundlich  (Translated by Google) …;5.0;2022-04-03 20:03:11.340351
435;;5.0;2022-04-03 20:03:11.340378
436;"Sehr lecker, schnell, günstig, viel drin und alle sehr freundlich. Wenn ich nich in München wohnen würde wäre ich öfter hier ;D …";5.0;2022-04-03 20:03:11.340405
437;Dene & Gör liegt im mitten in der Düsseldorfer Innenstadt, direkt an einer Hauptstraße. Parkgelegenheiten sucht man dort vergebens. …;1.0;2022-04-03 20:03:11.340432
438;Wir haben hier schon mehrere Male Döner geholt und wir müssen sagen es ist der beste Döner überhaupt ! Personal immer sehr freundlich ! Top! …;5.0;2022-04-03 20:03:11.340458
439;Bester Döner ever!  (Translated by Google) Best kebab ever!;5.0;2022-02-27 20:03:11.340485
440;;5.0;2022-02-27 20:03:19.084155
441;Lecker danke  (Translated by Google) delicious thanks;5.0;2022-02-27 20:03:19.084268
442;;5.0;2022-02-27 20:03:19.084296
443;Wir haben uns jedesmal beim vorbeifahren gewundert, warum alle bei diesem dönerladen  schlange stehen..  jetzt ausprobiert und überraschung, von den gefühlt 50 dönerläden rund um den bhf ist dieser wirklich einer der besten im geschmack. …;5.0;2022-02-27 20:03:19.084323
444;;5.0;2022-02-27 20:03:19.084350
445;Komme immer nach dem Training. Und haben immer geöffnet für mich 😁. Extra wünsche ohne Aufpreis.Gibt es nirgendwo. Sehr zu empfehlen, schmeckt lecker 👍 …;5.0;2022-02-27 20:03:19.084377
446;War gestern gegen 11 Uhr Döner essen muss leider sagen das die Qualität stark nachgelassen hat. Das Fleisch war kalt und hat nicht gut gerochen. Hatte vor 6 Jahren dort einen Döner gegessen und eine Bewertung hinterlegt mit 5 Sternen.Die …;2.0;2022-02-27 20:03:19.084405
447;Schrott  (Translated by Google) scrap metal;1.0;2022-02-27 20:03:19.084432
448;Beste Döner alle Polen kommen da hin einfach lecker polecam wszystkim  (Translated by Google) …;5.0;2022-02-27 20:03:19.084459
449;;5.0;2022-02-27 20:03:19.084487
450;(Translated by Google) Very good masha Allah  (Original) Très bon mâcha Allah;5.0;2022-02-27 20:03:26.611472
451;Pretty good Kebab;4.0;2022-02-27 20:03:26.611585
452;Super schnell!!! Und immer frisch!!! Bravo …;4.0;2022-02-27 20:03:26.611613
453;Der nicht normale Geschmack muss man probieren.  (Translated by Google) You have to try the unusual taste.;5.0;2022-02-27 20:03:26.611641
454;Guter Laden  (Translated by Google) Good store;5.0;2022-02-27 20:03:26.611669
455;Sehr lecker Döner  (Translated by Google) Very tasty doner;4.0;2022-02-27 20:03:26.611697
456;Prima Döner, kommt seinen guten Bewertungen gerecht. Das Hähnchenfleisch ist spitze! …;5.0;2022-02-27 20:03:26.611725
457;;3.0;2022-02-27 20:03:26.611754
458;Bester Döner der Stadt.  (Translated by Google) Best doner kebab in town.;5.0;2022-02-27 20:03:26.611782
459;(Translated by Google) Very tasty and excellent service Sehr lecker und toller Service …;5.0;2022-02-27 20:03:26.611810
460;;3.0;2022-02-27 20:03:34.027721
461;Eindeutig 5 Sterne! Der Döner super lecker alles frisch, Personal sehr freundlich und top Lage! …;5.0;2022-02-27 20:03:34.027833
462;(Translated by Google) Tasty kebab abi.  (Original) Lekkere kebab abi.;5.0;2022-02-27 20:03:34.027862
463;Solider frischer Döner. Mitarbeiter nett und schnell. Gerne wieder. …;4.0;2022-02-27 20:03:34.027890
464;;5.0;2022-02-27 20:03:34.027918
465;Leckerer Döner und Soßen  (Translated by Google) Tasty doner kebab and sauces;5.0;2022-02-27 20:03:34.027947
466;Best döner that i’ve ever had. I could drive back to Düsseldorf just to have another one;5.0;2022-02-27 20:03:34.027975
467;;3.0;2022-02-27 20:03:34.028003
468;;5.0;2022-02-27 20:03:34.028032
469;Zwar ein kleiner laden, aber dennoch beliebt. Schnellste dönermänner. Selbst im Ramadan mit ner Riesen Schlange vor der Tür, bekommt man rechtzeitig sein Essen. Insgesamt dauert es an normalen Tagen maximal 3 Minuten bis man sein Essen hat …;5.0;2022-02-27 20:03:34.028060
470;Der beste Döner in Düsseldorf.. kann ich wirklich nur empfehlen!  (Translated by Google) …;5.0;2022-02-27 20:03:41.872057
471;Kann die Bewertungen leider absolut nicht nachvollziehen. Döner ist getränkt in Soße und hat allgemein wenig Geschmack. Zudem ist die Bestellung an der Theke absolut chaotisch.....für Touristen sicherlich nicht schlecht, aber für Leute, …;2.0;2022-02-27 20:03:41.872167
